-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  49.25   Longitude -123.1 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 565.27 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
-END HEADER-
YEAR,MO,DY,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE
2019,4,16,4.82,85.5,4.46,94.76,1.79,2.23,1.15,1.09,2.52,3.3,1.62,1.68
2019,4,17,5.86,93.94,5.52,95.62,1.42,1.94,0.86,1.08,2.27,2.92,1.41,1.51
2019,4,18,6.23,98.31,34.04,95.4,1.48,2.12,1.09,1.03,2.38,2.82,1.91,0.91
2019,4,19,6.1,90.25,6.02,94.86,1.46,1.85,1.02,0.84,2.12,2.62,1.41,1.21
2019,4,20,4.52,74.62,0.23,95.13,1.75,2.48,1.16,1.31,2.5,3.87,1.76,2.11
2019,4,21,5.19,82.06,0.08,95.74,1.7,2.46,1.05,1.41,2.31,3.2,1.73,1.47
2019,4,22,5.49,96.31,14.59,95.6,1.57,2.23,1.25,0.98,2.37,3.1,1.8,1.3
2019,4,23,5.86,89.0,2.96,95.42,1.58,1.97,1.15,0.82,2.33,2.75,1.59,1.16
2019,4,24,4.46,76.38,0.22,95.89,1.45,2.25,0.62,1.63,1.92,3.11,0.76,2.34
2019,4,25,4.46,73.12,0.0,95.49,1.72,2.42,1.08,1.34,2.61,3.65,1.54,2.11
2019,4,26,4.82,75.44,0.83,95.24,1.62,2.56,0.55,2.01,2.43,4.13,0.7,3.45
2019,4,27,4.21,76.94,0.85,95.19,3.11,4.08,2.28,1.8,4.48,5.58,3.49,2.09
2019,4,28,3.66,62.56,0.06,95.77,1.74,2.73,0.34,2.38,2.49,3.82,0.89,2.93
2019,4,29,3.97,62.94,0.0,95.51,2.06,2.85,1.14,1.71,2.91,3.65,1.79,1.86
2019,4,30,4.27,61.94,0.0,95.33,1.54,2.89,0.27,2.62,2.12,3.59,0.35,3.23
2019,5,1,5.43,77.5,0.48,94.95,1.35,1.81,0.72,1.09,1.84,2.75,0.87,1.88
2019,5,2,5.74,86.69,0.97,95.2,1.48,1.77,1.22,0.55,2.2,2.59,1.88,0.73
2019,5,3,5.86,84.31,0.46,95.27,1.16,1.72,0.78,0.94,1.48,2.14,0.96,1.18
2019,5,4,6.41,78.19,0.07,94.87,1.46,2.59,0.47,2.12,1.91,3.66,0.52,3.14
2019,5,5,6.59,76.62,0.07,94.69,1.72,2.72,0.18,2.54,2.41,3.87,0.45,3.43
2019,5,6,6.53,73.0,0.0,94.96,1.82,2.36,0.48,1.89,2.61,3.44,0.52,2.91
2019,5,7,6.65,71.44,0.01,95.29,1.78,2.53,0.52,2.01,2.53,3.58,0.76,2.82
2019,5,8,7.45,69.81,0.04,95.55,1.28,2.51,0.09,2.42,2.02,4.28,0.68,3.6
2019,5,9,7.02,63.81,0.0,95.27,1.74,2.65,0.03,2.61,2.77,4.81,0.39,4.42
2019,5,10,8.06,58.81,0.44,94.79,1.41,2.14,0.65,1.49,1.82,2.66,0.88,1.79
2019,5,11,8.12,62.5,0.04,94.66,1.34,2.04,0.66,1.38,1.8,2.63,0.9,1.74
2019,5,12,7.81,84.75,0.11,94.75,1.34,2.16,0.84,1.32,1.74,2.4,1.2,1.2
2019,5,13,6.84,77.31,0.04,94.78,1.4,2.75,0.45,2.3,1.71,3.04,0.59,2.45
2019,5,14,6.77,90.56,15.48,94.7,1.98,3.04,0.92,2.11,2.88,4.2,1.55,2.64
2019,5,15,7.08,76.56,2.91,94.35,1.29,1.93,0.41,1.52,2.06,3.26,0.69,2.57
2019,5,16,8.3,87.56,2.92,93.71,1.33,1.91,0.59,1.33,2.22,3.48,0.93,2.55
2019,5,17,6.59,82.25,6.42,94.34,1.92,2.77,1.09,1.68,2.7,3.59,1.34,2.24
2019,5,18,6.16,67.94,0.33,94.38,1.66,2.17,0.47,1.7,2.23,2.97,0.55,2.41
2019,5,19,7.2,65.88,0.2,94.14,1.41,2.13,0.5,1.64,1.98,2.84,0.66,2.18
2019,5,20,7.26,89.25,10.31,94.17,1.45,2.3,0.3,2.0,2.02,3.09,0.44,2.66
2019,5,21,7.14,74.06,1.19,94.23,0.96,1.67,0.1,1.58,1.29,2.14,0.09,2.05
2019,5,22,7.69,69.56,0.05,94.94,1.45,2.23,0.12,2.11,1.94,2.81,0.3,2.51
2019,5,23,8.42,73.25,0.24,94.91,1.41,2.11,0.79,1.32,1.91,2.88,0.95,1.93
2019,5,24,7.81,88.69,3.83,94.55,1.16,1.58,0.25,1.33,1.52,2.33,0.08,2.24
2019,5,25,7.26,84.88,6.24,94.67,1.19,1.8,0.59,1.21,1.53,2.24,0.77,1.47
2019,5,26,7.32,65.5,0.65,94.74,1.52,2.38,0.62,1.75,2.19,3.48,0.86,2.62
2019,5,27,8.42,65.5,0.04,94.93,1.26,2.32,0.4,1.92,1.7,3.2,0.29,2.9
2019,5,28,8.91,82.0,0.23,95.17,1.46,2.14,0.36,1.78,1.89,2.62,0.3,2.32
2019,5,29,9.09,83.06,0.39,95.0,0.95,1.92,0.11,1.81,1.15,2.36,0.21,2.15
2019,5,30,9.46,75.31,0.58,95.0,1.18,2.18,0.09,2.09,1.45,2.73,0.16,2.58
2019,5,31,9.4,72.88,0.01,95.18,1.17,1.92,0.3,1.63,1.49,2.51,0.38,2.12
2019,6,1,9.46,77.75,0.03,94.99,1.31,2.14,0.34,1.8,1.7,2.77,0.41,2.35
2019,6,2,8.97,81.5,0.74,94.7,1.5,2.23,0.72,1.51,2.06,3.01,0.98,2.03
2019,6,3,6.53,71.12,0.37,95.15,1.84,2.58,0.66,1.91,2.42,3.15,0.77,2.38
2019,6,4,6.65,73.94,0.1,95.32,1.59,2.15,0.55,1.61,2.08,2.65,0.66,1.99
2019,6,5,6.59,81.31,1.95,94.92,2.05,2.72,1.51,1.21,3.05,3.89,2.06,1.83
2019,6,6,5.8,77.44,3.05,94.8,1.55,2.12,0.64,1.48,2.12,2.95,0.82,2.13
2019,6,7,5.98,81.12,3.45,95.13,1.24,1.68,0.64,1.04,1.6,2.16,0.8,1.36
2019,6,8,6.71,79.81,1.41,96.02,1.41,2.16,0.72,1.44,1.9,2.83,0.89,1.94
2019,6,9,6.77,72.19,0.5,96.2,1.24,1.9,0.54,1.37,1.59,2.27,0.67,1.6
2019,6,10,8.3,76.94,0.26,96.02,1.62,2.09,1.07,1.02,2.27,3.02,1.67,1.35
2019,6,11,9.28,66.0,0.31,95.84,1.48,2.39,0.4,1.99,2.05,3.24,0.44,2.8
2019,6,12,9.83,56.75,0.01,94.99,1.21,2.51,0.27,2.23,1.74,3.41,0.3,3.1
2019,6,13,9.95,70.81,0.08,94.63,1.28,2.16,0.09,2.08,1.77,2.94,0.15,2.79
2019,6,14,8.61,80.88,0.57,95.11,1.17,2.07,0.27,1.8,1.44,2.33,0.23,2.09
2019,6,15,9.34,76.12,0.43,95.19,1.3,2.29,0.19,2.1,1.58,2.76,0.26,2.5
2019,6,16,9.52,77.69,0.2,95.12,1.2,2.38,0.14,2.24,1.57,3.18,0.19,2.99
2019,6,17,9.77,80.12,0.57,95.31,1.27,2.16,0.07,2.08,1.88,3.25,0.09,3.16
2019,6,18,8.18,78.12,0.77,95.42,1.97,2.7,1.22,1.48,2.92,3.93,2.27,1.66
2019,6,19,6.65,77.94,1.68,95.26,2.57,3.63,1.52,2.12,3.73,4.96,2.56,2.4
2019,6,20,7.02,76.5,0.61,95.08,1.61,2.83,0.14,2.7,2.23,3.75,0.08,3.67
2019,6,21,7.93,76.06,0.13,95.39,1.27,2.44,0.15,2.3,1.48,2.68,0.23,2.45
2019,6,22,8.18,85.94,0.74,95.51,1.39,1.91,1.11,0.8,1.86,2.3,1.34,0.95
2019,6,23,7.39,80.19,1.49,95.29,1.81,2.65,1.34,1.31,2.53,3.53,1.81,1.72
2019,6,24,7.26,77.81,1.3,95.03,1.45,2.09,0.48,1.61,1.92,2.6,0.57,2.03
2019,6,25,7.69,71.0,1.54,94.69,1.16,1.81,0.36,1.45,1.48,2.17,0.39,1.77
2019,6,26,8.54,75.44,4.6,94.74,1.17,1.59,0.26,1.33,1.62,2.22,0.28,1.93
2019,6,27,8.24,90.56,19.26,95.0,1.27,2.34,0.49,1.85,1.79,3.12,0.61,2.52
2019,6,28,7.69,88.75,6.21,95.38,1.06,1.74,0.07,1.67,1.63,2.44,0.08,2.36
2019,6,29,7.75,74.62,0.46,95.55,0.98,1.7,0.07,1.62,1.27,2.05,0.12,1.92
2019,6,30,8.3,67.56,0.01,95.5,1.27,1.83,0.72,1.12,1.62,2.24,0.97,1.27
2019,7,1,8.91,66.81,0.11,95.2,1.31,1.72,0.26,1.46,1.74,2.2,0.44,1.77
2019,7,2,9.22,88.19,4.22,95.17,1.41,1.86,0.52,1.35,1.88,2.36,0.85,1.51
2019,7,3,9.22,85.25,0.92,95.16,1.17,1.97,0.52,1.45,1.48,2.19,0.88,1.3
2019,7,4,9.34,88.62,1.11,95.15,0.88,1.57,0.45,1.12,1.16,1.88,0.61,1.27
2019,7,5,9.22,91.69,8.74,95.31,1.36,1.68,0.95,0.73,1.92,2.47,1.34,1.12
2019,7,6,8.48,85.88,4.44,95.31,0.96,1.43,0.41,1.02,1.34,1.91,0.67,1.23
2019,7,7,8.73,89.62,8.4,95.06,1.06,1.81,0.66,1.15,1.4,2.23,0.89,1.34
2019,7,8,8.91,77.75,0.32,95.0,0.96,1.7,0.22,1.48,1.17,1.98,0.26,1.72
2019,7,9,9.52,80.69,3.74,95.07,1.19,1.7,0.5,1.2,1.74,2.44,0.6,1.84
2019,7,10,10.5,93.12,14.82,95.15,1.83,2.66,0.97,1.7,2.94,3.98,1.55,2.42
2019,7,11,9.46,79.75,1.73,95.45,1.07,1.95,0.09,1.86,1.5,2.63,0.12,2.52
2019,7,12,9.64,76.62,0.65,95.22,1.12,2.03,0.26,1.77,1.48,2.62,0.3,2.3
2019,7,13,9.77,83.06,1.23,95.1,1.21,1.81,0.44,1.38,1.66,2.58,0.66,1.92
2019,7,14,9.28,80.06,1.66,95.26,0.95,1.88,0.12,1.77,1.29,2.48,0.19,2.29
2019,7,15,9.58,79.44,1.98,95.25,1.3,1.71,0.62,1.1,1.73,2.4,0.81,1.59
2019,7,16,10.01,81.19,1.55,95.0,1.34,1.99,0.48,1.51,1.88,2.93,0.45,2.48
2019,7,17,9.58,90.31,20.04,94.47,2.73,3.45,1.62,1.84,4.1,4.91,2.62,2.29
2019,7,18,7.81,82.31,3.14,94.95,2.31,3.12,1.21,1.91,3.55,4.27,2.2,2.07
2019,7,19,7.63,78.31,0.45,95.36,1.67,2.2,1.2,0.99,2.29,3.07,1.5,1.56
2019,7,20,8.61,71.69,0.1,95.42,1.25,1.83,0.1,1.73,1.63,2.4,0.1,2.3
2019,7,21,8.48,58.81,0.01,95.16,1.52,2.23,0.41,1.82,2.14,3.03,0.52,2.51
2019,7,22,8.79,62.06,0.05,95.18,1.5,2.3,0.28,2.01,1.98,3.06,0.35,2.71
2019,7,23,9.77,80.06,0.5,95.25,1.2,1.92,0.12,1.8,1.67,2.72,0.13,2.59
2019,7,24,8.54,79.5,3.56,95.7,1.45,1.98,0.62,1.37,2.07,2.76,0.77,1.99
2019,7,25,9.22,70.94,0.25,95.54,1.27,1.73,0.05,1.68,1.69,2.34,0.05,2.29
2019,7,26,10.56,76.75,2.59,95.28,1.64,2.21,0.57,1.64,2.46,3.3,0.89,2.41
2019,7,27,9.7,82.31,5.1,95.61,1.92,2.85,0.98,1.87,2.84,3.81,1.44,2.38
2019,7,28,9.89,76.0,0.45,95.62,1.31,1.73,0.6,1.12,1.7,2.35,0.95,1.41
2019,7,29,10.38,78.44,0.14,95.08,1.15,1.86,0.43,1.43,1.46,2.35,0.66,1.7
2019,7,30,9.64,83.5,0.92,95.09,1.06,1.95,0.2,1.75,1.43,2.45,0.21,2.24
2019,7,31,9.83,74.38,0.31,95.16,0.95,1.76,0.3,1.46,1.24,2.32,0.38,1.94
2019,8,1,10.62,85.25,5.87,95.01,1.58,2.3,0.89,1.42,2.41,3.27,1.15,2.12
2019,8,2,10.44,85.44,14.48,95.23,2.12,3.2,0.82,2.38,3.19,4.56,1.3,3.26
2019,8,3,9.22,74.19,0.16,95.54,1.47,2.17,0.36,1.81,1.98,2.8,0.43,2.38
2019,8,4,9.46,63.12,0.49,95.34,1.48,2.69,0.12,2.56,2.17,4.03,0.27,3.76
2019,8,5,10.25,62.25,0.07,95.27,1.45,2.27,0.62,1.64,1.94,2.9,0.97,1.93
2019,8,6,11.23,69.69,0.12,95.07,1.12,1.74,0.51,1.23,1.41,2.06,0.45,1.62
2019,8,7,10.68,68.0,0.3,94.93,0.96,1.6,0.27,1.33,1.27,2.05,0.45,1.59
2019,8,8,10.31,80.62,0.64,94.97,1.42,1.83,1.05,0.78,1.82,2.49,1.3,1.2
2019,8,9,10.07,83.25,0.2,94.91,1.19,1.93,0.55,1.39,1.51,2.26,0.64,1.62
2019,8,10,10.19,90.19,1.8,94.96,1.07,1.71,0.52,1.2,1.47,2.14,0.6,1.54
2019,8,11,9.58,91.38,4.53,95.25,1.25,1.64,1.0,0.64,1.91,2.32,1.46,0.86
2019,8,12,9.4,78.69,0.46,95.48,1.23,1.92,0.69,1.23,1.59,2.34,0.89,1.45
2019,8,13,9.46,73.75,0.06,95.52,1.23,1.94,0.63,1.3,1.63,2.44,0.92,1.52
2019,8,14,10.13,74.69,0.07,95.66,1.35,1.74,0.3,1.44,1.81,2.27,0.43,1.84
2019,8,15,10.31,78.38,0.21,95.56,1.42,2.24,0.2,2.03,1.97,3.23,0.4,2.83
2019,8,16,9.83,86.81,0.94,95.24,1.02,1.65,0.3,1.35,1.33,2.04,0.35,1.7
2019,8,17,9.7,85.38,1.25,94.89,1.2,1.92,0.68,1.24,1.61,2.6,1.04,1.55
2019,8,18,9.58,83.69,0.59,94.63,1.06,1.64,0.54,1.1,1.4,2.15,0.86,1.29
2019,8,19,9.16,81.44,0.33,95.0,0.95,1.26,0.13,1.12,1.21,1.7,0.16,1.55
2019,8,20,9.09,75.88,0.06,94.93,1.41,2.08,0.61,1.46,2.0,3.04,1.14,1.9
2019,8,21,9.89,94.81,12.41,94.98,1.54,2.18,0.68,1.5,2.28,3.55,0.96,2.58
2019,8,22,8.06,73.12,0.5,95.16,1.12,1.89,0.22,1.67,1.45,2.68,0.28,2.41
2019,8,23,7.87,71.69,1.65,94.94,0.66,1.28,0.31,0.97,0.85,1.73,0.31,1.41
2019,8,24,8.3,77.81,0.51,94.95,1.09,1.61,0.38,1.23,1.38,2.2,0.53,1.66
2019,8,25,8.36,80.69,0.21,95.47,1.41,2.03,0.74,1.29,1.84,2.7,0.88,1.81
2019,8,26,8.12,73.62,0.02,95.73,1.4,2.12,0.27,1.84,1.88,2.76,0.41,2.35
2019,8,27,9.34,71.44,0.33,95.26,1.85,2.84,0.41,2.43,2.7,3.82,0.64,3.18
2019,8,28,10.56,72.25,0.21,94.82,1.49,2.48,0.37,2.12,2.17,3.51,0.44,3.07
2019,8,29,10.19,73.88,0.63,94.98,1.38,1.93,0.91,1.02,1.92,2.52,1.2,1.32
2019,8,30,10.56,88.56,0.94,95.2,1.02,1.48,0.41,1.07,1.39,1.98,0.56,1.42
2019,8,31,10.31,82.56,0.29,95.07,0.98,1.78,0.45,1.33,1.34,2.5,0.59,1.91
2019,9,1,10.19,83.81,1.06,95.1,1.17,1.76,0.51,1.25,1.61,2.38,0.61,1.78
2019,9,2,10.01,78.19,0.04,95.29,1.2,1.67,0.46,1.21,1.51,2.12,0.85,1.27
2019,9,3,9.89,75.12,0.38,95.16,1.16,1.77,0.52,1.26,1.53,2.35,0.66,1.7
2019,9,4,10.07,83.81,0.72,95.27,1.05,2.04,0.07,1.96,1.38,2.53,0.09,2.45
2019,9,5,9.4,68.31,0.0,95.19,1.57,2.42,0.64,1.78,2.17,3.25,0.91,2.34
2019,9,6,9.34,68.75,0.07,95.29,1.42,1.8,0.65,1.16,1.89,2.34,0.9,1.45
2019,9,7,9.89,86.94,0.81,95.1,1.05,1.77,0.15,1.62,1.5,2.18,0.31,1.87
2019,9,8,9.28,92.06,10.39,94.63,1.11,1.41,0.6,0.8,1.65,2.52,0.82,1.7
2019,9,9,8.91,86.44,3.62,94.59,0.87,1.35,0.38,0.98,1.12,1.94,0.59,1.35
2019,9,10,8.85,83.19,1.23,94.91,0.91,1.49,0.12,1.37,1.16,1.84,0.16,1.68
2019,9,11,8.91,89.0,1.15,95.48,1.41,2.12,0.64,1.48,1.91,2.88,0.74,2.13
2019,9,12,9.16,94.12,27.07,95.36,1.71,2.23,0.95,1.27,2.69,3.34,1.44,1.91
2019,9,13,9.4,97.38,12.72,95.23,1.84,2.19,1.59,0.59,2.91,3.25,2.46,0.79
2019,9,14,9.34,98.19,31.39,94.67,2.53,3.48,1.46,2.02,3.88,5.37,2.34,3.03
2019,9,15,8.61,96.75,10.83,94.18,1.91,2.61,1.3,1.3,2.95,3.83,1.73,2.11
2019,9,16,7.57,86.5,4.55,94.39,1.49,2.05,0.97,1.08,2.18,3.37,1.48,1.88
2019,9,17,8.0,96.62,25.97,94.15,2.94,4.62,1.73,2.88,4.45,6.71,2.72,4.0
2019,9,18,7.93,79.56,2.12,94.68,1.08,1.75,0.31,1.44,1.57,2.55,0.61,1.95
2019,9,19,7.75,86.12,0.39,95.19,1.31,1.94,0.38,1.56,1.75,2.4,0.38,2.02
2019,9,20,8.06,84.94,0.23,95.29,0.99,2.06,0.05,2.01,1.3,2.75,0.08,2.68
2019,9,21,8.48,93.94,4.05,95.26,1.22,1.75,0.81,0.94,1.78,2.79,0.98,1.81
2019,9,22,9.03,98.0,23.68,94.62,1.48,1.84,0.61,1.23,2.4,3.09,1.23,1.85
2019,9,23,7.51,94.5,9.84,95.29,1.42,2.0,0.72,1.28,2.19,2.8,1.23,1.56
2019,9,24,7.69,88.62,1.34,95.61,1.62,2.44,0.93,1.51,2.45,3.72,1.55,2.17
2019,9,25,6.84,88.19,6.56,95.56,1.5,2.5,0.75,1.74,2.16,4.12,0.98,3.14
2019,9,26,7.63,87.44,8.68,94.63,1.91,2.67,1.16,1.52,2.96,4.53,1.72,2.81
2019,9,27,5.86,89.44,5.11,94.53,1.65,2.41,0.3,2.1,2.43,3.27,0.37,2.9
2019,9,28,4.46,71.31,0.41,94.63,2.58,3.25,1.77,1.48,4.29,5.3,3.2,2.09
2019,9,29,3.72,61.19,0.09,94.93,2.95,3.75,2.19,1.56,4.91,6.02,3.62,2.4
2019,9,30,4.15,62.31,0.01,95.32,1.31,2.57,0.18,2.4,1.66,3.45,0.23,3.23
2019,10,1,5.31,79.94,0.17,95.43,1.19,1.77,0.34,1.43,1.42,2.12,0.38,1.75
2019,10,2,6.04,87.12,1.66,95.09,1.31,1.85,0.8,1.05,1.78,2.86,1.11,1.76
2019,10,3,6.35,95.31,7.21,94.84,2.07,2.64,1.35,1.29,3.19,4.47,2.08,2.4
2019,10,4,6.29,95.81,5.5,95.33,1.3,1.81,0.65,1.16,2.04,3.04,1.12,1.91
2019,10,5,5.86,84.44,0.69,96.07,1.23,1.84,0.76,1.08,1.77,2.66,1.23,1.43
2019,10,6,5.49,81.56,2.34,95.89,1.05,1.8,0.06,1.74,1.45,2.53,0.11,2.42
2019,10,7,6.9,96.44,16.2,94.53,2.23,2.95,1.62,1.32,3.64,5.55,2.2,3.35
2019,10,8,4.15,76.88,2.41,94.73,1.9,2.71,0.69,2.02,3.39,5.3,1.44,3.87
2019,10,9,2.5,54.81,0.5,96.13,1.45,2.5,0.1,2.4,2.01,4.18,0.31,3.87
2019,10,10,3.42,60.38,0.14,96.25,1.27,2.22,0.13,2.09,1.53,2.63,0.12,2.52
2019,10,11,4.88,72.88,0.51,95.52,1.66,2.56,0.72,1.85,2.18,3.23,1.05,2.19
2019,10,12,5.92,80.25,0.71,94.97,0.94,1.53,0.34,1.19,1.28,2.12,0.43,1.7
2019,10,13,5.98,90.69,0.78,94.79,0.98,1.74,0.22,1.52,1.37,2.54,0.25,2.29
2019,10,14,5.43,84.62,0.16,95.17,1.23,2.12,0.05,2.06,1.59,2.97,0.13,2.84
2019,10,15,5.86,86.88,11.94,94.77,2.13,2.66,1.13,1.52,3.33,4.14,1.97,2.18
2019,10,16,6.71,97.69,33.4,93.97,2.9,4.17,1.37,2.8,4.63,6.3,2.59,3.7
2019,10,17,6.29,97.62,30.06,93.63,2.71,3.61,2.02,1.59,4.18,5.41,3.5,1.91
2019,10,18,5.98,98.5,18.72,94.15,2.14,2.91,1.49,1.41,3.36,4.56,2.44,2.12
2019,10,19,5.62,96.06,6.57,94.15,1.4,1.81,0.62,1.19,2.14,2.88,0.9,1.98
2019,10,20,5.49,97.25,13.59,94.71,1.48,2.67,0.34,2.34,2.16,3.66,0.45,3.21
2019,10,21,5.8,98.38,28.36,95.15,1.82,2.91,0.59,2.32,2.63,3.72,1.05,2.67
2019,10,22,6.1,97.19,1.63,95.86,1.95,2.61,0.84,1.77,3.24,4.29,1.76,2.53
2019,10,23,4.7,80.38,0.8,96.45,1.31,2.19,0.06,2.12,1.84,3.07,0.05,3.01
2019,10,24,5.68,87.25,2.15,96.02,1.02,1.35,0.63,0.73,1.48,2.26,0.73,1.53
2019,10,25,5.92,88.75,8.18,95.31,2.93,4.39,1.24,3.15,4.54,6.52,2.22,4.3
2019,10,26,3.72,71.25,0.58,96.24,2.29,2.91,1.43,1.48,3.38,4.08,2.88,1.2
2019,10,27,3.36,68.94,0.04,96.35,1.84,2.73,1.02,1.72,2.44,3.81,1.45,2.37
2019,10,28,3.3,69.25,0.13,95.71,1.62,3.45,0.54,2.91,2.52,6.05,1.1,4.95
2019,10,29,2.26,54.94,0.01,96.38,1.84,3.4,0.8,2.59,2.71,5.59,0.94,4.66
2019,10,30,2.99,59.88,0.02,96.09,1.0,1.72,0.12,1.59,1.22,2.12,0.14,1.98
2019,10,31,3.85,72.25,0.54,96.07,1.09,1.84,0.53,1.3,1.33,2.2,0.54,1.66
2019,11,1,4.52,84.06,0.64,96.38,1.75,2.49,0.59,1.9,2.31,3.42,0.98,2.44
2019,11,2,4.88,80.69,0.02,95.87,1.35,2.02,0.23,1.78,1.7,2.46,0.36,2.1
2019,11,3,5.25,90.88,0.05,95.59,1.48,2.05,0.54,1.51,1.91,2.64,0.66,1.98
2019,11,4,5.43,91.69,0.12,95.59,1.2,1.59,0.32,1.27,1.7,2.37,0.47,1.9
2019,11,5,5.25,86.88,0.3,95.59,1.3,2.38,0.35,2.04,1.8,3.16,0.54,2.62
2019,11,6,4.52,77.75,0.02,95.86,2.01,2.59,1.12,1.47,3.23,4.37,2.1,2.27
2019,11,7,4.21,64.12,0.0,95.65,1.52,2.22,0.5,1.71,2.31,3.24,0.8,2.43
2019,11,8,5.0,74.06,0.7,95.41,1.2,1.91,0.2,1.71,1.79,2.64,0.3,2.34
2019,11,9,5.98,96.81,7.72,95.52,0.95,1.48,0.21,1.27,1.42,2.28,0.29,2.0
2019,11,10,5.07,86.69,0.15,95.94,1.73,3.16,0.91,2.25,2.69,4.91,1.18,3.73
2019,11,11,4.46,78.56,3.8,95.8,2.09,3.45,0.96,2.48,3.31,5.18,1.6,3.58
2019,11,12,5.43,96.0,10.57,95.23,0.98,2.12,0.37,1.75,1.5,3.37,0.59,2.77
2019,11,13,5.19,88.88,0.37,95.35,1.73,2.44,1.26,1.18,2.89,4.2,1.92,2.28
2019,11,14,5.13,83.25,1.19,94.96,1.87,2.51,1.05,1.46,3.23,4.03,1.88,2.15
2019,11,15,5.8,97.69,15.24,95.02,1.39,2.27,0.16,2.11,2.31,4.09,0.38,3.71
2019,11,16,5.92,99.06,26.63,95.56,2.04,3.01,0.94,2.07,3.28,5.04,1.34,3.7
2019,11,17,6.47,99.06,31.37,95.12,1.54,2.6,0.48,2.11,2.67,4.35,0.62,3.73
2019,11,18,5.43,96.69,10.46,94.57,1.94,2.89,1.24,1.65,3.08,4.45,1.73,2.71
2019,11,19,4.58,88.81,1.05,94.55,1.91,2.65,1.3,1.34,2.67,3.44,2.02,1.42
2019,11,20,3.54,76.75,0.03,95.39,1.92,2.67,0.78,1.89,2.77,3.82,1.22,2.6
2019,11,21,3.66,69.19,0.0,95.01,1.27,2.09,0.23,1.86,1.71,3.09,0.36,2.73
2019,11,22,4.21,88.62,0.41,95.65,0.79,1.32,0.11,1.21,1.0,1.84,0.24,1.6
2019,11,23,4.88,99.5,18.83,95.42,1.7,2.96,0.91,2.05,2.74,4.78,1.35,3.43
2019,11,24,4.76,96.62,2.11,95.3,1.96,2.9,1.52,1.38,3.23,5.19,2.09,3.1
2019,11,25,3.78,92.5,1.4,95.08,1.38,1.8,0.59,1.23,1.86,2.66,0.72,1.94
2019,11,26,2.87,78.38,0.93,94.32,2.84,5.02,0.8,4.21,4.28,7.61,0.88,6.73
2019,11,27,1.95,63.12,0.33,94.15,5.69,6.09,4.81,1.28,8.3,8.8,7.02,1.79
2019,11,28,1.83,68.12,0.09,94.63,3.49,4.45,2.13,2.32,5.09,6.45,3.67,2.78
2019,11,29,2.01,75.19,0.0,94.5,2.41,3.3,1.05,2.25,3.38,4.48,1.73,2.75
2019,11,30,2.32,77.44,0.0,94.98,2.3,3.03,1.22,1.81,3.13,4.23,1.91,2.31
2019,12,1,2.99,85.25,2.3,94.74,1.93,2.44,1.53,0.91,2.88,3.49,2.19,1.3
2019,12,2,3.85,94.25,5.51,95.18,1.09,1.59,0.78,0.8,1.47,2.0,1.23,0.77
2019,12,3,4.7,99.38,17.34,94.99,1.41,1.79,1.07,0.73,2.35,3.27,1.7,1.56
2019,12,4,4.52,96.75,5.79,94.59,1.44,2.96,0.15,2.81,2.12,4.79,0.16,4.62
2019,12,5,3.54,91.44,3.17,94.96,2.53,3.23,1.72,1.51,3.7,4.79,2.62,2.17
2019,12,6,5.13,94.31,8.39,94.57,1.59,2.05,1.22,0.84,2.55,3.56,2.02,1.55
2019,12,7,5.0,93.75,3.65,94.16,1.3,1.78,0.89,0.89,1.8,2.69,1.17,1.52
2019,12,8,4.09,89.19,0.3,95.14,1.48,2.17,0.71,1.47,2.0,2.95,1.17,1.78
2019,12,9,3.05,78.56,0.27,95.57,1.9,2.35,0.71,1.64,2.6,3.21,1.13,2.08
2019,12,10,3.85,90.44,2.98,95.25,1.85,2.48,1.27,1.22,2.72,3.49,1.91,1.59
2019,12,11,4.58,98.56,16.06,94.6,2.16,3.0,1.55,1.44,3.23,4.44,2.25,2.19
2019,12,12,4.76,98.62,16.94,94.33,1.69,2.7,0.62,2.08,2.8,4.37,1.23,3.12
