-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  39.1467   Longitude 117.2056 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 2.03 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M           MERRA-2 Temperature at 2 Meters (C) 
T2MDEW        MERRA-2 Dew/Frost Point at 2 Meters (C) 
T2MWET        MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
TS            MERRA-2 Earth Skin Temperature (C) 
T2M_RANGE     MERRA-2 Temperature at 2 Meters Range (C) 
T2M_MAX       MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN       MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
YEAR,MO,DY,T2M,T2MDEW,T2MWET,TS,T2M_RANGE,T2M_MAX,T2M_MIN
2018,12,26,-5.45,-14.42,-9.93,-4.59,6.09,-2.24,-8.32
2018,12,27,-9.27,-19.03,-14.15,-7.46,5.34,-6.98,-12.31
2018,12,28,-10.26,-18.24,-14.25,-8.7,8.44,-5.41,-13.85
2018,12,29,-8.1,-16.51,-12.31,-8.06,10.14,-2.67,-12.81
2018,12,30,-6.7,-15.19,-10.95,-7.22,10.33,-1.6,-11.93
2018,12,31,-4.31,-15.35,-9.83,-4.7,6.05,-1.13,-7.19
2019,1,1,-5.08,-13.2,-9.14,-5.76,8.38,-0.49,-8.86
2019,1,2,-4.98,-12.96,-8.97,-5.74,13.08,1.3,-11.77
2019,1,3,-2.32,-8.42,-5.37,-3.81,9.3,2.09,-7.2
2019,1,4,-3.5,-12.55,-8.02,-3.52,6.79,0.58,-6.21
2019,1,5,-4.34,-12.92,-8.63,-3.95,9.7,0.27,-9.42
2019,1,6,-1.4,-8.54,-4.97,-3.13,6.62,2.1,-4.52
2019,1,7,-3.67,-11.42,-7.54,-4.44,8.42,0.8,-7.63
2019,1,8,-4.38,-14.35,-9.36,-4.93,8.31,0.12,-8.18
2019,1,9,-3.53,-11.77,-7.66,-3.28,9.29,1.26,-8.02
2019,1,10,-2.83,-8.89,-5.86,-3.02,11.98,3.99,-7.99
2019,1,11,-1.13,-5.43,-3.28,-1.45,8.45,4.07,-4.38
2019,1,12,-1.56,-4.1,-2.84,-2.2,11.36,4.74,-6.62
2019,1,13,-1.51,-8.47,-4.99,-2.33,9.55,3.55,-6.0
2019,1,14,-1.08,-7.49,-4.28,-1.92,10.27,4.4,-5.87
2019,1,15,-6.31,-16.54,-11.42,-5.46,6.37,-2.73,-9.1
2019,1,16,-4.64,-14.38,-9.52,-4.38,11.62,2.13,-9.49
2019,1,17,-2.49,-12.17,-7.34,-3.36,13.63,4.8,-8.85
2019,1,18,-1.45,-7.77,-4.61,-3.25,8.45,2.57,-5.88
2019,1,19,-1.57,-9.23,-5.4,-1.9,6.93,2.37,-4.56
2019,1,20,-2.24,-12.2,-7.22,-2.23,8.93,2.25,-6.68
2019,1,21,-0.47,-11.07,-5.77,-1.68,12.0,6.63,-5.37
2019,1,22,0.45,-9.35,-4.45,-0.61,12.07,7.26,-4.81
2019,1,23,0.67,-5.55,-2.44,0.19,10.77,6.84,-3.93
2019,1,24,1.07,-2.31,-0.62,0.61,7.25,5.89,-1.35
2019,1,25,-0.61,-11.64,-6.13,-0.68,4.94,2.55,-2.39
2019,1,26,-1.57,-9.91,-5.74,-1.44,10.43,3.73,-6.7
2019,1,27,-0.82,-8.6,-4.7,-1.36,6.97,3.08,-3.88
2019,1,28,-0.38,-11.8,-6.09,-1.58,11.66,5.5,-6.15
2019,1,29,0.96,-5.63,-2.34,0.49,9.28,6.61,-2.67
2019,1,30,0.83,-9.82,-4.49,0.38,5.98,4.3,-1.67
2019,1,31,-2.56,-15.81,-9.18,-1.77,6.41,0.73,-5.68
2019,2,1,-1.55,-10.3,-5.92,-1.92,13.05,5.64,-7.42
2019,2,2,0.4,-2.72,-1.16,0.26,8.89,5.37,-3.52
2019,2,3,0.91,-8.19,-3.64,0.24,8.8,6.08,-2.72
2019,2,4,0.89,-6.24,-2.68,0.02,10.13,7.1,-3.03
2019,2,5,-0.67,-5.84,-3.25,-0.03,5.18,2.64,-2.54
2019,2,6,-3.67,-12.07,-7.87,-2.23,5.48,-0.57,-6.06
2019,2,7,-6.86,-18.42,-12.63,-5.39,6.57,-4.45,-11.02
2019,2,8,-5.26,-16.24,-10.75,-5.17,6.73,-1.49,-8.23
2019,2,9,-6.02,-16.6,-11.31,-5.11,8.55,-2.24,-10.8
2019,2,10,-5.38,-14.25,-9.81,-5.43,6.38,-1.62,-7.99
2019,2,11,-3.28,-8.03,-5.66,-3.26,10.49,2.06,-8.43
2019,2,12,-2.87,-6.23,-4.55,-2.9,4.53,-0.55,-5.08
2019,2,13,-3.49,-10.4,-6.94,-2.17,6.59,-0.24,-6.82
2019,2,14,-3.18,-7.13,-5.16,-2.88,3.41,-1.38,-4.79
2019,2,15,-3.99,-13.02,-8.5,-3.31,9.38,0.48,-8.91
2019,2,16,-3.88,-14.3,-9.09,-3.24,10.3,1.23,-9.08
2019,2,17,-2.74,-11.67,-7.21,-2.14,12.61,3.4,-9.21
2019,2,18,-0.17,-7.24,-3.7,-0.81,6.02,2.87,-3.14
2019,2,19,0.1,-3.81,-1.86,-0.06,6.12,3.66,-2.46
2019,2,20,-0.49,-9.82,-5.16,-0.35,12.59,5.85,-6.74
2019,2,21,2.08,-8.15,-3.03,0.69,11.77,8.72,-3.05
2019,2,22,3.46,-6.09,-1.31,1.2,9.34,8.37,-0.97
2019,2,23,4.69,-6.53,-0.92,2.8,11.27,11.36,0.09
2019,2,24,3.06,-4.47,-0.7,2.22,11.21,10.71,-0.5
2019,2,25,2.29,-5.22,-1.47,1.98,9.06,8.03,-1.02
2019,2,26,2.1,-4.6,-1.25,1.57,7.78,7.05,-0.73
2019,2,27,4.46,-2.58,0.94,3.76,11.49,11.19,-0.29
2019,2,28,5.79,-2.67,1.55,3.83,12.22,12.86,0.64
2019,3,1,6.12,-0.21,2.95,4.28,12.62,13.3,0.68
2019,3,2,6.46,-1.1,2.68,5.34,14.12,14.27,0.15
2019,3,3,6.1,-0.92,2.59,5.13,11.66,13.15,1.5
2019,3,4,5.39,0.37,2.88,5.3,16.02,15.05,-0.96
2019,3,5,8.34,-1.15,3.6,7.26,12.88,15.69,2.81
2019,3,6,3.58,-5.02,-0.73,2.93,10.67,9.44,-1.24
2019,3,7,3.81,-7.06,-1.63,3.81,14.11,11.37,-2.74
2019,3,8,5.06,-4.74,0.16,4.5,14.12,11.9,-2.22
2019,3,9,6.51,-1.9,2.3,4.83,9.01,11.7,2.69
2019,3,10,4.9,0.69,2.8,5.43,12.05,11.53,-0.52
2019,3,11,7.76,-3.38,2.19,8.03,14.8,16.09,1.28
2019,3,12,4.71,-9.88,-2.59,5.21,12.67,10.8,-1.87
2019,3,13,6.3,-7.06,-0.38,6.45,15.91,14.36,-1.55
2019,3,14,8.28,-4.85,1.72,8.33,14.27,15.12,0.84
2019,3,15,6.23,-7.25,-0.51,7.09,9.73,11.64,1.9
2019,3,16,7.78,-2.52,2.62,7.69,16.98,16.75,-0.23
2019,3,17,9.8,-1.56,4.12,9.54,15.59,18.56,2.97
2019,3,18,12.53,3.06,7.8,11.65,12.95,20.28,7.33
2019,3,19,14.81,5.09,9.95,14.24,17.17,23.56,6.38
2019,3,20,12.25,7.33,9.79,12.53,8.1,15.91,7.81
2019,3,21,7.37,-6.64,0.37,7.46,8.66,11.62,2.97
2019,3,22,7.02,-6.76,0.13,7.16,12.82,13.19,0.37
2019,3,23,5.24,-8.54,-1.65,6.88,10.48,10.45,-0.03
2019,3,24,8.99,-5.67,1.65,9.14,18.21,17.97,-0.24
2019,3,25,13.14,-4.69,4.23,10.88,17.14,20.78,3.65
2019,3,26,9.24,0.92,5.08,9.71,10.33,14.5,4.18
2019,3,27,8.23,0.38,4.3,8.96,14.17,17.05,2.87
2019,3,28,4.54,-3.4,0.57,5.48,8.52,9.72,1.2
2019,3,29,7.53,-2.25,2.64,8.46,11.96,13.45,1.49
2019,3,30,5.93,-9.95,-2.01,6.76,10.3,11.63,1.33
2019,3,31,7.73,-7.59,0.07,7.8,15.1,14.52,-0.58
2019,4,1,8.3,-5.45,1.43,9.76,12.48,14.62,2.15
2019,4,2,8.74,-1.63,3.55,9.85,12.02,16.01,4.0
2019,4,3,10.52,-1.41,4.56,10.43,16.51,18.7,2.19
2019,4,4,15.52,1.22,8.37,14.94,19.05,25.73,6.67
2019,4,5,11.33,-2.29,4.52,12.37,9.37,15.94,6.57
2019,4,6,10.64,0.88,5.76,11.4,10.85,16.94,6.09
2019,4,7,9.84,-0.15,4.85,11.32,12.18,15.9,3.73
2019,4,8,9.08,-1.67,3.71,10.07,8.66,14.05,5.4
2019,4,9,7.22,0.93,4.07,7.9,6.38,10.55,4.18
2019,4,10,10.13,-0.99,4.57,11.9,15.42,17.42,1.99
2019,4,11,10.97,2.19,6.58,11.7,8.55,15.89,7.33
2019,4,12,12.26,2.17,7.22,12.52,15.3,19.43,4.13
2019,4,13,12.66,6.69,9.68,12.83,10.57,17.72,7.15
2019,4,14,14.01,-3.86,5.07,14.39,16.81,21.68,4.87
2019,4,15,16.05,-1.34,7.36,16.23,19.63,25.78,6.15
2019,4,16,15.65,5.87,10.76,16.34,12.2,22.75,10.55
2019,4,17,19.98,8.29,14.13,19.51,18.05,28.9,10.86
2019,4,18,15.62,1.36,8.49,16.61,11.44,20.23,8.79
2019,4,19,11.95,-1.7,5.12,13.03,7.84,16.12,8.29
2019,4,20,12.76,2.08,7.42,14.11,7.88,17.01,9.12
2019,4,21,12.8,4.99,8.9,14.39,10.3,18.93,8.63
2019,4,22,16.16,10.73,13.45,16.94,15.25,23.72,8.47
2019,4,23,17.92,13.26,15.58,18.8,11.29,24.23,12.94
2019,4,24,14.19,6.69,10.44,15.11,16.61,19.61,3.0
2019,4,25,9.76,1.65,5.71,11.96,14.03,16.61,2.58
2019,4,26,12.87,3.55,8.21,14.61,12.08,19.4,7.33
2019,4,27,9.89,4.51,7.2,10.57,6.82,13.79,6.97
2019,4,28,11.87,6.12,9.0,13.2,11.48,17.05,5.57
2019,4,29,14.93,8.12,11.52,16.52,11.71,21.12,9.41
2019,4,30,17.45,5.12,11.29,17.48,12.12,23.66,11.54
2019,5,1,17.99,1.39,9.69,18.69,18.23,26.3,8.07
2019,5,2,20.48,1.51,11.0,20.36,18.75,29.56,10.8
2019,5,3,20.62,5.87,13.25,20.7,16.89,28.6,11.71
2019,5,4,21.17,7.55,14.36,21.44,11.2,27.33,16.13
2019,5,5,16.92,4.37,10.65,17.69,11.92,23.04,11.12
2019,5,6,16.44,-0.49,7.98,17.81,16.01,23.92,7.91
2019,5,7,19.25,0.3,9.77,19.98,17.75,27.64,9.89
2019,5,8,18.01,5.01,11.51,17.83,9.37,23.17,13.8
2019,5,9,20.8,5.5,13.15,21.9,18.66,29.9,11.24
2019,5,10,21.16,8.02,14.59,21.49,11.81,27.04,15.23
2019,5,11,20.31,11.06,15.69,22.25,11.81,26.73,14.91
2019,5,12,18.22,10.88,14.55,19.53,16.87,28.64,11.77
2019,5,13,16.6,-0.67,7.97,18.16,14.72,23.73,9.01
2019,5,14,18.23,6.33,12.28,19.83,14.87,26.4,11.52
2019,5,15,23.72,12.42,18.07,24.24,15.27,30.61,15.34
2019,5,16,24.82,12.82,18.82,25.98,13.12,32.19,19.08
2019,5,17,24.41,15.18,19.8,25.5,8.93,29.26,20.33
2019,5,18,20.91,14.38,17.65,22.53,8.86,25.68,16.83
2019,5,19,20.02,6.85,13.44,20.66,11.89,26.58,14.69
2019,5,20,19.33,0.36,9.84,20.02,13.91,26.13,12.22
2019,5,21,22.68,1.52,12.1,22.96,16.93,30.64,13.71
2019,5,22,25.73,3.01,14.37,25.99,19.45,35.37,15.92
2019,5,23,27.69,6.18,16.94,28.27,19.77,38.56,18.79
2019,5,24,28.49,7.08,17.79,27.56,8.97,33.26,24.29
2019,5,25,27.48,14.48,20.98,28.93,12.3,34.23,21.93
2019,5,26,25.04,16.87,20.96,25.6,16.67,31.62,14.95
2019,5,27,21.4,7.25,14.32,22.14,13.7,28.01,14.31
2019,5,28,24.49,5.3,14.9,24.71,16.16,31.78,15.62
2019,5,29,25.25,7.66,16.45,26.05,17.7,34.02,16.33
2019,5,30,24.2,9.33,16.76,24.37,11.86,29.7,17.84
2019,5,31,22.36,3.39,12.87,23.45,16.48,29.7,13.22
2019,6,1,22.62,11.12,16.87,22.91,9.15,27.82,18.67
2019,6,2,26.0,12.51,19.26,26.87,16.21,35.4,19.19
2019,6,3,23.79,13.68,18.73,25.65,13.47,31.52,18.05
2019,6,4,20.95,16.12,18.53,22.29,7.27,25.19,17.93
2019,6,5,20.25,15.92,18.08,20.98,5.16,23.01,17.86
2019,6,6,22.25,15.25,18.75,23.6,8.88,27.03,18.15
2019,6,7,23.83,15.37,19.6,25.4,14.18,31.05,16.87
2019,6,8,26.69,14.83,20.76,28.14,12.55,33.93,21.38
2019,6,9,24.74,12.0,18.37,26.37,11.57,30.51,18.94
2019,6,10,25.37,12.9,19.14,27.3,13.7,32.85,19.15
2019,6,11,24.4,15.4,19.9,26.58,12.62,31.34,18.72
2019,6,12,27.28,16.57,21.93,28.02,16.48,36.47,19.99
2019,6,13,26.8,17.53,22.16,27.84,10.38,32.62,22.25
2019,6,14,26.83,16.55,21.69,28.88,14.16,34.56,20.39
2019,6,15,24.15,14.74,19.44,25.85,9.91,29.22,19.3
2019,6,16,21.26,14.15,17.7,22.92,6.12,24.1,17.99
2019,6,17,23.64,14.3,18.97,25.98,11.43,29.28,17.84
2019,6,18,26.87,17.18,22.02,29.03,14.77,35.11,20.35
2019,6,19,23.58,18.51,21.05,25.02,6.88,27.58,20.7
2019,6,20,26.09,19.12,22.61,27.58,12.95,34.16,21.23
2019,6,21,24.63,15.84,20.23,25.9,7.62,28.87,21.24
2019,6,22,27.58,13.08,20.33,29.61,15.17,35.01,19.83
2019,6,23,27.38,14.64,21.01,29.21,11.52,33.08,21.56
2019,6,24,29.26,15.78,22.52,30.9,13.66,36.75,23.08
2019,6,25,28.87,16.21,22.54,29.95,9.44,34.42,24.98
2019,6,26,26.51,16.1,21.3,28.43,8.45,31.62,23.17
2019,6,27,28.36,17.19,22.77,30.33,12.77,34.93,22.16
2019,6,28,28.62,16.93,22.77,29.84,6.86,31.96,25.1
2019,6,29,29.36,14.91,22.14,30.76,13.7,36.11,22.41
2019,6,30,27.25,14.23,20.73,29.75,9.56,31.86,22.3
2019,7,1,28.12,13.51,20.81,30.38,13.48,34.72,21.23
2019,7,2,28.69,14.55,21.62,30.37,13.16,36.37,23.2
2019,7,3,28.58,15.52,22.05,30.94,15.07,36.1,21.02
2019,7,4,30.98,14.3,22.63,32.31,14.41,37.8,23.4
2019,7,5,31.19,16.65,23.92,31.91,13.05,37.76,24.7
2019,7,6,22.87,20.59,21.73,23.7,1.43,23.66,22.23
2019,7,7,24.23,18.77,21.51,25.25,7.25,27.95,20.7
2019,7,8,25.89,18.12,22.0,26.88,10.7,30.81,20.11
2019,7,9,25.43,18.38,21.9,25.77,6.22,28.67,22.45
2019,7,10,24.37,18.57,21.47,25.38,6.81,28.04,21.23
2019,7,11,24.98,18.62,21.8,26.37,8.18,29.24,21.05
2019,7,12,26.78,18.25,22.51,27.94,11.12,32.37,21.25
2019,7,13,27.13,20.32,23.73,28.27,10.16,32.4,22.24
2019,7,14,26.5,19.87,23.19,27.87,8.77,31.37,22.6
2019,7,15,27.27,19.3,23.28,28.65,10.05,32.61,22.56
2019,7,16,26.6,20.42,23.51,27.33,6.79,30.33,23.54
2019,7,17,27.66,22.07,24.87,28.99,8.56,32.37,23.82
2019,7,18,28.04,21.63,24.83,29.59,8.62,32.8,24.17
2019,7,19,27.89,20.92,24.4,29.55,8.47,32.55,24.08
2019,7,20,27.77,21.65,24.71,28.76,8.8,33.42,24.62
2019,7,21,30.21,20.98,25.59,31.04,15.52,38.29,22.76
2019,7,22,30.16,21.58,25.87,30.27,9.38,35.06,25.68
2019,7,23,29.24,23.94,26.58,29.52,7.29,33.4,26.12
2019,7,24,29.76,22.83,26.29,30.2,9.74,34.73,24.98
2019,7,25,29.88,23.26,26.58,30.3,9.39,35.42,26.03
2019,7,26,30.47,24.12,27.29,31.48,10.82,36.26,25.44
2019,7,27,30.93,24.09,27.51,31.65,10.11,36.48,26.37
2019,7,28,30.19,25.26,27.73,31.37,6.02,33.66,27.64
2019,7,29,28.33,25.76,27.05,28.57,9.79,32.53,22.74
2019,7,30,27.33,22.22,24.77,28.28,11.52,33.2,21.68
2019,7,31,29.9,24.59,27.25,30.58,9.87,34.87,25.0
2019,8,1,29.65,24.6,27.13,29.99,6.62,33.54,26.92
2019,8,2,26.32,23.86,25.08,26.65,3.91,27.5,23.59
2019,8,3,26.7,20.82,23.76,27.82,8.22,31.18,22.96
2019,8,4,26.73,22.94,24.83,26.91,4.68,29.12,24.44
2019,8,5,28.14,24.33,26.23,28.54,5.64,31.18,25.54
2019,8,6,26.87,25.08,25.98,26.98,2.73,28.59,25.86
2019,8,7,26.65,24.28,25.47,26.76,3.03,28.16,25.13
2019,8,8,28.0,22.62,25.3,28.93,8.5,32.59,24.09
2019,8,9,28.0,24.23,26.12,28.49,7.21,32.12,24.9
2019,8,10,27.27,24.98,26.12,27.6,4.66,30.08,25.43
2019,8,11,24.82,22.37,23.59,25.27,3.82,26.81,22.99
2019,8,12,23.97,21.18,22.58,24.4,3.44,26.21,22.76
2019,8,13,25.07,21.57,23.32,25.35,6.95,28.44,21.5
2019,8,14,25.8,20.48,23.14,26.29,9.1,30.34,21.24
2019,8,15,26.65,19.84,23.25,27.14,11.68,32.47,20.78
2019,8,16,24.93,17.89,21.41,25.05,7.99,29.28,21.29
2019,8,17,24.8,14.39,19.6,24.62,11.52,30.29,18.76
2019,8,18,25.13,15.85,20.49,25.12,13.52,31.64,18.12
2019,8,19,26.03,18.38,22.21,25.94,10.75,31.27,20.52
2019,8,20,24.99,17.19,21.09,24.54,7.54,28.57,21.02
2019,8,21,25.46,15.65,20.55,25.45,11.14,30.51,19.37
2019,8,22,24.83,14.19,19.51,24.85,11.9,30.8,18.9
2019,8,23,24.74,14.77,19.76,25.23,13.19,31.09,17.9
2019,8,24,26.16,17.25,21.71,26.77,9.95,31.79,21.83
2019,8,25,25.63,17.87,21.75,26.55,10.77,31.2,20.44
2019,8,26,24.88,20.6,22.74,24.81,4.34,27.51,23.17
2019,8,27,26.64,16.59,21.62,27.08,13.35,33.44,20.08
2019,8,28,25.14,11.81,18.48,25.49,14.84,32.0,17.15
2019,8,29,24.19,11.73,17.95,24.68,11.84,29.62,17.79
2019,8,30,24.09,13.68,18.89,25.28,13.01,30.61,17.6
2019,8,31,24.96,15.05,20.0,25.85,13.28,31.48,18.19
2019,9,1,25.46,15.69,20.58,26.43,13.5,32.3,18.8
2019,9,2,25.95,15.6,20.77,26.89,14.48,33.64,19.15
2019,9,3,25.91,16.62,21.26,26.82,11.91,32.33,20.41
2019,9,4,25.66,15.15,20.4,26.9,11.26,31.99,20.73
2019,9,5,26.44,15.3,20.87,27.43,11.34,32.89,21.55
2019,9,6,25.88,16.75,21.31,27.05,13.49,32.79,19.29
2019,9,7,27.59,17.37,22.48,27.83,11.61,33.98,22.37
2019,9,8,27.76,16.44,22.1,28.31,15.69,36.36,20.67
2019,9,9,26.98,19.72,23.35,27.72,10.12,32.56,22.44
2019,9,10,23.38,15.62,19.5,23.98,7.5,27.62,20.12
2019,9,11,21.94,13.19,17.57,22.79,7.42,26.52,19.11
2019,9,12,22.15,16.15,19.15,23.53,6.34,25.53,19.19
2019,9,13,22.07,17.67,19.87,22.3,6.77,26.13,19.36
2019,9,14,23.36,15.05,19.2,23.98,12.38,30.01,17.63
2019,9,15,23.57,14.76,19.16,23.73,11.35,29.6,18.25
2019,9,16,20.89,10.73,15.81,21.59,9.3,26.42,17.12
2019,9,17,22.15,12.84,17.5,21.65,7.91,26.3,18.4
2019,9,18,19.41,4.82,12.12,20.53,10.59,25.15,14.58
2019,9,19,18.57,8.22,13.4,18.88,11.88,25.29,13.4
2019,9,20,19.95,11.48,15.72,20.54,12.17,27.19,15.01
2019,9,21,21.39,14.83,18.11,21.54,8.75,26.44,17.69
2019,9,22,21.12,13.01,17.07,21.69,12.36,27.8,15.44
2019,9,23,22.4,12.48,17.44,22.29,15.72,30.67,14.95
2019,9,24,22.01,11.92,16.97,22.13,12.28,28.65,16.37
2019,9,25,22.97,12.96,17.96,23.04,15.05,31.48,16.43
2019,9,26,22.26,13.53,17.89,22.74,13.01,29.6,16.59
2019,9,27,22.2,16.09,19.15,22.7,10.52,28.23,17.71
2019,9,28,23.37,15.32,19.34,23.14,13.02,30.53,17.51
2019,9,29,23.41,15.58,19.5,23.74,13.83,30.75,16.92
2019,9,30,24.1,15.18,19.64,24.23,12.86,31.12,18.26
2019,10,1,23.71,15.05,19.37,24.14,10.64,29.82,19.18
2019,10,2,23.44,15.53,19.48,23.98,10.55,29.58,19.03
2019,10,3,22.9,14.87,18.89,23.69,12.72,30.05,17.33
2019,10,4,13.73,5.76,9.74,15.27,8.74,19.08,10.34
2019,10,5,13.41,1.24,7.33,14.79,12.59,19.45,6.87
2019,10,6,13.09,4.62,8.86,14.02,7.52,17.62,10.11
2019,10,7,15.29,7.7,11.49,16.48,14.19,22.93,8.74
2019,10,8,14.91,0.92,7.92,16.11,11.12,20.61,9.49
2019,10,9,16.85,8.58,12.72,17.37,13.34,23.52,10.18
2019,10,10,16.97,12.93,14.95,18.34,9.06,22.37,13.3
2019,10,11,17.3,11.87,14.58,18.06,6.43,21.29,14.87
2019,10,12,15.88,5.62,10.76,16.47,7.3,20.13,12.83
2019,10,13,11.32,5.76,8.55,12.4,5.56,13.26,7.69
2019,10,14,9.39,-3.03,3.18,10.38,12.35,15.01,2.66
2019,10,15,11.26,-2.45,4.4,11.55,12.41,17.65,5.24
2019,10,16,12.47,3.19,7.83,12.92,9.17,18.48,9.3
2019,10,17,13.44,6.11,9.77,13.84,10.66,19.21,8.55
2019,10,18,13.89,8.39,11.14,14.52,7.76,18.73,10.96
2019,10,19,14.85,10.31,12.58,14.88,11.16,20.55,9.39
2019,10,20,16.0,6.02,11.01,15.01,11.71,22.73,11.01
2019,10,21,13.58,4.34,8.96,13.84,15.96,22.12,6.16
2019,10,22,15.08,8.65,11.87,14.71,11.52,21.76,10.23
2019,10,23,15.39,12.48,13.94,14.69,6.52,18.98,12.45
2019,10,24,13.76,9.49,11.63,13.59,11.34,19.38,8.04
2019,10,25,8.43,-2.8,2.81,9.4,9.18,12.96,3.78
2019,10,26,9.22,0.26,4.73,9.55,12.71,16.42,3.71
2019,10,27,10.59,3.08,6.83,11.25,16.28,18.93,2.65
2019,10,28,10.23,-2.06,4.08,10.66,10.1,15.55,5.44
2019,10,29,9.69,-2.6,3.54,9.58,15.04,18.12,3.08
2019,10,30,12.08,3.32,7.7,11.65,15.84,20.59,4.75
2019,10,31,14.0,3.45,8.73,12.87,15.92,22.67,6.74
2019,11,1,13.33,8.22,10.78,12.95,8.81,18.73,9.92
2019,11,2,13.97,9.19,11.58,13.58,6.22,17.79,11.57
2019,11,3,10.33,-2.37,3.98,10.07,5.64,13.44,7.8
2019,11,4,10.05,1.06,5.56,9.69,11.76,16.44,4.68
2019,11,5,9.82,3.07,6.44,10.01,9.74,15.23,5.49
2019,11,6,11.37,6.38,8.87,10.7,5.12,13.92,8.8
2019,11,7,7.23,-4.4,1.41,8.04,6.64,11.09,4.45
2019,11,8,7.97,2.68,5.32,7.75,14.23,15.36,1.13
2019,11,9,10.23,7.88,9.05,9.89,11.24,15.8,4.55
2019,11,10,10.4,3.95,7.18,9.86,9.11,15.52,6.41
2019,11,11,10.32,2.58,6.45,10.05,13.65,17.96,4.31
2019,11,12,12.89,6.58,9.74,11.6,11.29,19.01,7.73
2019,11,13,6.08,-5.92,0.08,6.62,11.76,11.62,-0.13
2019,11,14,5.53,-4.01,0.76,4.87,11.7,12.05,0.35
2019,11,15,6.65,2.21,4.43,6.75,10.62,12.66,2.05
2019,11,16,7.79,4.95,6.37,7.87,9.8,13.2,3.4
2019,11,17,7.26,0.1,3.68,7.46,12.91,12.4,-0.49
2019,11,18,-0.81,-12.32,-6.56,0.52,7.35,3.42,-3.93
2019,11,19,1.87,-10.42,-4.27,1.41,10.42,7.18,-3.24
2019,11,20,4.71,-2.99,0.87,3.39,8.88,8.95,0.08
2019,11,21,7.44,1.51,4.48,5.4,5.85,11.02,5.17
2019,11,22,8.19,6.15,7.17,7.29,9.62,12.87,3.25
2019,11,23,9.59,7.48,8.54,8.64,7.55,13.54,5.99
2019,11,24,3.27,-7.35,-2.04,4.09,8.41,5.56,-2.84
2019,11,25,-1.33,-11.67,-6.5,-0.24,8.09,3.26,-4.84
2019,11,26,1.1,-8.24,-3.56,1.08,9.2,6.35,-2.85
2019,11,27,-0.56,-10.39,-5.48,0.27,6.03,3.26,-2.77
2019,11,28,-0.46,-9.92,-5.19,-0.0,8.27,4.06,-4.2
2019,11,29,1.98,-5.64,-1.83,1.07,4.48,4.7,0.23
2019,11,30,1.37,-2.17,-0.4,1.32,4.39,3.51,-0.89
2019,12,1,-0.35,-9.2,-4.77,0.65,6.68,4.15,-2.52
2019,12,2,-0.75,-10.29,-5.52,0.06,8.98,4.28,-4.7
2019,12,3,1.49,-7.24,-2.87,0.79,11.95,8.73,-3.23
2019,12,4,1.84,-6.8,-2.48,0.86,10.35,8.37,-1.99
2019,12,5,-2.85,-11.94,-7.4,-1.62,5.4,-0.1,-5.5
2019,12,6,-1.24,-6.29,-3.77,-0.61,7.03,3.08,-3.95
2019,12,7,-0.35,-3.34,-1.85,-0.05,8.92,4.47,-4.45
2019,12,8,-0.56,-1.57,-1.06,-0.19,3.8,1.9,-1.88
2019,12,9,-0.02,-3.15,-1.59,-0.3,11.07,6.17,-4.9
2019,12,10,1.35,-2.14,-0.4,1.01,8.0,7.01,-0.99
2019,12,11,-0.03,-9.38,-4.7,-0.03,7.36,4.44,-2.93
2019,12,12,-0.74,-9.5,-5.13,-1.44,9.45,4.51,-4.95
2019,12,13,0.72,-5.77,-2.52,0.13,11.2,7.34,-3.85
2019,12,14,0.71,-4.99,-2.14,0.08,9.04,6.09,-2.95
2019,12,15,2.3,-1.78,0.26,1.08,7.3,6.51,-0.78
2019,12,16,1.19,0.87,1.03,1.04,3.73,3.12,-0.62
2019,12,17,-0.21,-7.3,-3.75,-0.29,6.04,3.04,-3.0
2019,12,18,-2.25,-10.42,-6.34,-1.49,7.05,1.45,-5.6
2019,12,19,-3.33,-9.96,-6.65,-3.04,8.17,1.42,-6.75
2019,12,20,-3.05,-11.01,-7.03,-3.7,10.41,2.15,-8.25
2019,12,21,-0.92,-7.9,-4.41,-2.06,11.12,4.29,-6.84
2019,12,22,0.23,-2.27,-1.02,-1.03,7.14,4.35,-2.79
2019,12,23,-1.99,-4.86,-3.42,-2.0,7.12,1.61,-5.52
2019,12,24,-0.29,-3.52,-1.91,-1.26,5.56,2.6,-2.97
2019,12,25,-0.08,-4.2,-2.13,-0.16,7.06,3.48,-3.59
2019,12,26,-0.84,-8.51,-4.67,-1.12,7.62,3.55,-4.06
2019,12,27,-0.74,-7.71,-4.23,-1.88,10.45,4.57,-5.88
2019,12,28,1.01,-2.64,-0.81,-1.19,8.12,4.76,-3.36
2019,12,29,0.69,-2.28,-0.8,0.44,6.74,4.38,-2.35
2019,12,30,-6.09,-16.02,-11.06,-4.8,9.17,-1.24,-10.41
2019,12,31,-7.75,-15.92,-11.84,-6.74,10.18,-2.25,-12.43
