-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2018 through 12/04/2021 
Location: Latitude  60.1756   Longitude 24.9342 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 9.17 meters
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX       MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WS10M_MIN       MERRA-2 Wind Speed at 10 Meters Minimum (m/s) 
WS10M_RANGE     MERRA-2 Wind Speed at 10 Meters Range (m/s) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WS50M_MAX       MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN       MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
WS50M_RANGE     MERRA-2 Wind Speed at 50 Meters Range (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
-END HEADER-
YEAR,MO,DY,PS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,QV2M,RH2M,PRECTOTCORR
2019,4,15,103.43,2.41,3.41,1.36,2.05,3.34,5.06,1.94,3.12,3.42,73.12,0.0
2019,4,16,103.33,2.61,3.99,1.8,2.2,3.77,5.37,2.07,3.3,4.09,79.44,0.0
2019,4,17,103.34,2.08,3.38,0.31,3.06,3.11,5.64,0.27,5.38,4.09,75.06,0.0
2019,4,18,103.26,1.66,2.93,0.24,2.69,2.53,5.22,0.5,4.72,4.46,69.06,0.0
2019,4,19,103.15,3.16,4.34,2.41,1.91,5.02,7.33,3.54,3.78,4.76,78.5,0.0
2019,4,20,102.78,2.28,3.65,1.25,2.4,3.66,6.38,1.85,4.54,4.76,79.19,0.03
2019,4,21,102.59,3.27,4.75,2.09,2.66,4.78,7.14,3.03,4.11,4.39,80.19,0.0
2019,4,22,102.57,3.77,4.3,3.13,1.17,6.05,7.27,4.83,2.45,5.07,83.44,0.0
2019,4,23,102.77,3.26,3.77,2.21,1.55,5.19,6.45,3.34,3.1,5.25,78.19,0.0
2019,4,24,102.66,2.45,4.24,0.68,3.56,3.72,7.34,0.9,6.45,4.88,66.19,0.0
2019,4,25,102.2,4.36,5.32,3.72,1.6,7.38,9.34,5.81,3.53,5.19,76.25,0.01
2019,4,26,101.68,3.11,4.77,1.7,3.07,4.82,8.2,2.32,5.88,5.98,88.81,0.28
2019,4,27,101.18,3.09,6.5,1.79,4.71,4.76,10.43,2.49,7.94,6.1,80.81,0.03
2019,4,28,102.2,6.81,8.73,4.29,4.44,8.68,11.25,5.72,5.52,4.09,76.56,0.0
2019,4,29,102.35,3.17,4.41,2.23,2.19,4.13,5.77,3.19,2.59,3.78,74.56,0.0
2019,4,30,101.81,2.3,3.04,1.64,1.4,3.04,3.73,2.22,1.51,3.97,72.38,0.0
2019,5,1,100.24,3.45,5.35,2.5,2.84,5.36,6.98,3.83,3.15,4.58,75.62,2.28
2019,5,2,98.2,4.2,7.98,1.05,6.92,4.97,9.55,1.16,8.39,4.7,92.69,19.94
2019,5,3,99.01,7.91,8.86,6.48,2.39,9.56,10.8,7.85,2.95,3.23,72.88,0.44
2019,5,4,100.07,3.96,6.17,2.16,4.02,4.66,7.38,2.45,4.92,3.66,81.25,5.75
2019,5,5,100.77,3.72,4.95,2.34,2.6,5.09,5.92,3.95,1.97,3.91,77.12,0.18
2019,5,6,101.19,3.53,4.23,2.7,1.54,5.02,6.57,3.86,2.71,4.27,77.31,0.0
2019,5,7,100.75,3.3,6.06,1.34,4.71,4.9,7.83,1.86,5.97,4.7,82.12,0.05
2019,5,8,101.22,4.74,6.55,2.06,4.5,6.77,8.41,3.13,5.29,4.52,79.75,0.01
2019,5,9,101.61,4.73,6.9,1.51,5.39,7.22,10.86,2.16,8.7,4.52,73.19,0.0
2019,5,10,100.89,3.29,5.77,1.09,4.68,4.88,8.7,1.66,7.04,5.8,93.0,2.67
2019,5,11,100.84,3.09,5.56,0.66,4.9,4.75,8.77,0.9,7.88,6.1,95.94,24.73
2019,5,12,101.69,5.05,6.79,2.91,3.88,7.46,8.57,4.81,3.76,5.62,89.38,0.66
2019,5,13,102.78,3.1,3.7,2.58,1.12,4.69,6.11,3.38,2.73,4.94,84.56,2.2
2019,5,14,102.86,3.2,4.41,2.02,2.38,4.66,6.38,3.14,3.23,4.64,73.44,0.3
2019,5,15,102.87,1.72,4.18,0.3,3.88,2.16,5.71,0.18,5.53,4.52,66.94,0.0
2019,5,16,102.76,1.2,2.25,0.23,2.02,1.67,3.37,0.3,3.07,4.76,60.12,0.0
2019,5,17,102.44,1.7,2.51,0.78,1.73,2.43,3.74,1.06,2.68,5.13,61.19,0.0
2019,5,18,102.03,3.18,4.12,2.4,1.73,4.95,7.05,3.47,3.58,5.68,65.88,0.0
2019,5,19,101.62,3.9,4.34,3.09,1.25,6.2,7.14,4.65,2.49,7.26,77.88,0.0
2019,5,20,101.37,2.39,3.8,1.1,2.7,3.55,6.19,1.62,4.56,8.61,79.06,0.38
2019,5,21,101.12,1.73,3.41,0.96,2.45,2.57,5.82,1.21,4.61,8.48,77.75,0.11
2019,5,22,100.8,1.86,2.99,0.84,2.16,2.73,5.1,1.0,4.1,8.42,80.69,0.09
2019,5,23,100.9,5.23,6.98,1.62,5.35,7.4,9.55,2.3,7.26,7.32,88.38,0.53
2019,5,24,100.88,3.79,5.76,1.25,4.51,4.98,7.28,1.66,5.62,6.59,91.62,3.39
2019,5,25,100.12,4.94,6.27,2.8,3.47,7.06,8.22,4.5,3.72,6.9,90.94,2.19
2019,5,26,99.74,5.63,7.81,2.7,5.1,7.5,10.2,3.56,6.64,6.59,89.94,8.17
2019,5,27,99.89,4.05,6.74,1.26,5.48,5.38,8.52,1.91,6.61,6.41,87.5,0.61
2019,5,28,100.5,3.34,5.04,1.17,3.88,5.04,6.83,1.94,4.89,7.08,87.81,3.5
2019,5,29,100.72,4.66,7.16,1.37,5.79,6.84,9.95,2.23,7.73,6.59,83.25,8.42
2019,5,30,101.88,4.91,6.86,4.14,2.72,7.3,9.18,5.7,3.48,5.37,70.06,0.0
2019,5,31,101.1,6.77,9.5,4.31,5.19,9.25,11.66,6.95,4.7,5.98,78.12,3.83
2019,6,1,101.34,5.09,6.94,3.18,3.76,7.54,9.6,4.79,4.81,6.59,84.25,4.79
2019,6,2,100.91,4.94,6.59,3.7,2.88,7.45,9.55,5.88,3.69,6.96,84.88,0.4
2019,6,3,101.78,3.06,5.49,0.39,5.1,4.57,9.16,0.49,8.67,5.98,72.44,0.02
2019,6,4,101.36,4.86,6.06,3.16,2.9,7.77,9.71,5.09,4.62,8.54,85.12,0.21
2019,6,5,101.6,2.16,3.71,0.91,2.8,3.28,6.38,1.38,4.99,9.22,78.44,0.04
2019,6,6,101.85,2.73,3.94,1.38,2.55,4.01,6.59,1.78,4.8,9.28,71.38,0.01
2019,6,7,101.72,3.25,3.87,2.31,1.55,4.9,6.34,3.19,3.15,10.86,84.69,1.15
2019,6,8,101.62,3.07,3.93,1.98,1.95,4.65,6.48,2.66,3.82,11.05,86.25,0.93
2019,6,9,101.8,5.08,6.21,3.91,2.3,8.17,9.87,6.32,3.54,8.79,81.94,0.57
2019,6,10,101.97,5.4,6.88,3.3,3.59,8.02,10.07,5.67,4.4,7.69,78.94,0.0
2019,6,11,102.09,2.08,3.52,0.27,3.24,3.23,5.91,0.42,5.5,7.45,70.69,0.48
2019,6,12,102.28,6.46,8.03,4.28,3.75,8.59,9.9,6.84,3.05,7.2,74.75,0.0
2019,6,13,101.81,6.72,8.52,2.52,5.99,9.04,10.75,3.9,6.85,8.67,86.25,1.9
2019,6,14,101.45,3.3,5.84,1.9,3.95,4.96,8.0,2.74,5.26,9.52,92.62,1.32
2019,6,15,101.56,3.99,6.11,2.82,3.29,5.84,7.9,4.54,3.36,8.67,83.88,0.08
2019,6,16,101.4,2.55,3.83,0.96,2.87,4.04,6.67,1.38,5.29,8.85,80.38,0.03
2019,6,17,101.21,4.0,5.38,2.15,3.23,6.34,8.64,3.21,5.42,9.03,83.94,0.1
2019,6,18,101.37,5.2,5.99,4.56,1.43,7.89,9.33,6.86,2.46,8.91,82.25,0.04
2019,6,19,101.37,4.23,5.01,2.93,2.08,6.71,8.27,4.71,3.55,8.97,80.75,0.01
2019,6,20,101.07,2.73,3.72,2.04,1.68,4.23,6.19,2.93,3.26,9.28,73.44,0.86
2019,6,21,100.81,4.34,5.55,3.17,2.38,6.78,8.69,4.8,3.88,10.68,86.0,0.16
2019,6,22,101.34,6.18,8.94,4.57,4.37,8.45,11.54,6.38,5.16,8.54,78.5,0.2
2019,6,23,102.08,3.34,4.56,1.85,2.71,4.88,6.31,2.81,3.5,8.48,78.25,0.02
2019,6,24,102.51,3.6,4.24,2.52,1.72,5.47,6.92,3.57,3.35,8.24,74.31,0.05
2019,6,25,102.72,2.62,4.13,1.54,2.59,3.84,5.77,1.7,4.07,8.12,77.5,0.23
2019,6,26,101.83,2.14,2.92,0.85,2.07,2.9,4.21,0.81,3.41,8.61,81.94,3.09
2019,6,27,100.77,4.21,6.83,2.17,4.66,5.89,9.05,2.73,6.31,8.79,83.31,3.24
2019,6,28,101.15,5.29,6.7,4.34,2.34,7.16,7.86,6.45,1.4,7.26,69.31,0.0
2019,6,29,100.79,5.09,6.08,4.11,1.97,6.95,9.5,4.62,4.89,8.0,75.38,0.01
2019,6,30,100.42,3.79,5.63,0.97,4.66,5.4,7.71,1.45,6.26,8.91,77.12,0.01
2019,7,1,99.43,6.59,8.77,4.66,4.12,9.29,11.99,6.8,5.19,10.07,82.94,0.1
2019,7,2,99.72,4.27,6.0,2.38,3.63,6.05,7.58,3.79,3.8,9.46,86.12,2.26
2019,7,3,100.19,6.69,7.35,6.23,1.12,8.52,9.21,7.99,1.23,6.96,69.31,1.03
2019,7,4,100.48,5.4,6.35,4.41,1.95,6.65,7.66,5.63,2.03,6.35,65.81,0.07
2019,7,5,99.37,5.42,7.91,3.8,4.11,6.52,9.42,4.62,4.81,7.39,78.06,8.48
2019,7,6,99.57,3.53,5.85,1.11,4.74,4.61,7.09,1.55,5.54,8.3,82.44,5.57
2019,7,7,99.83,1.55,3.04,0.12,2.92,2.1,3.92,0.23,3.69,8.67,83.19,1.67
2019,7,8,100.09,3.23,5.02,2.45,2.56,4.25,6.02,2.83,3.2,8.91,85.81,1.08
2019,7,9,100.47,5.33,5.7,4.78,0.91,6.35,6.68,5.67,1.01,8.12,85.81,2.13
2019,7,10,100.54,3.74,5.38,1.99,3.38,5.07,6.4,3.15,3.24,8.3,77.0,0.14
2019,7,11,100.73,3.08,4.88,0.31,4.56,3.55,5.58,0.39,5.2,7.08,73.31,0.13
2019,7,12,100.75,2.2,2.91,1.47,1.44,3.01,3.64,1.7,1.94,7.51,72.5,0.09
2019,7,13,100.72,2.53,3.8,1.73,2.08,3.47,5.05,2.49,2.57,8.12,76.0,0.08
2019,7,14,101.03,2.02,3.59,0.15,3.45,2.39,4.34,0.3,4.04,7.63,73.56,0.49
2019,7,15,100.83,2.5,5.14,1.27,3.87,3.34,6.84,1.36,5.48,8.79,76.25,0.17
2019,7,16,100.6,4.87,6.66,1.91,4.76,6.38,8.48,3.12,5.37,9.7,85.88,7.3
2019,7,17,100.81,2.85,4.12,1.54,2.59,4.05,5.18,2.27,2.91,9.77,80.81,0.49
2019,7,18,100.85,3.54,4.98,2.73,2.25,5.2,6.77,3.25,3.52,9.4,75.69,0.0
2019,7,19,100.88,4.12,5.1,2.96,2.14,6.0,6.92,5.1,1.81,9.89,77.5,0.01
2019,7,20,101.28,2.59,4.34,1.2,3.13,3.55,5.65,1.71,3.94,9.89,73.62,0.0
2019,7,21,101.54,1.51,4.41,0.17,4.24,2.3,7.16,0.29,6.87,9.64,67.06,0.0
2019,7,22,101.37,2.49,4.41,0.42,4.0,3.4,6.3,0.66,5.64,10.86,78.12,0.15
2019,7,23,101.39,2.58,4.29,0.23,4.06,3.61,6.08,0.37,5.72,10.68,74.75,0.04
2019,7,24,101.46,3.27,4.3,2.63,1.67,4.78,6.77,3.11,3.66,11.47,76.19,0.01
2019,7,25,101.72,2.55,3.72,1.26,2.47,3.56,5.43,1.88,3.55,11.6,78.69,0.04
2019,7,26,102.03,3.06,3.63,1.98,1.65,4.46,5.54,2.93,2.61,12.15,80.25,0.02
2019,7,27,101.79,2.38,3.73,1.19,2.54,3.58,5.53,1.83,3.7,12.51,71.0,0.0
2019,7,28,101.2,3.4,6.53,1.16,5.38,4.84,8.7,1.6,7.1,13.12,75.0,0.21
2019,7,29,101.14,2.84,6.05,0.16,5.89,3.41,7.34,0.22,7.12,8.48,65.06,0.6
2019,7,30,101.1,6.29,7.24,4.86,2.38,7.45,8.75,5.82,2.93,7.45,71.19,2.16
2019,7,31,101.19,4.59,7.02,2.36,4.66,5.56,8.38,3.12,5.25,7.57,69.5,0.16
2019,8,1,101.27,2.75,4.16,1.37,2.79,3.32,5.07,1.74,3.32,7.14,66.0,0.0
2019,8,2,100.99,4.48,5.81,3.07,2.74,5.52,7.15,3.53,3.62,7.75,68.62,0.07
2019,8,3,101.01,4.08,5.1,2.58,2.53,4.92,6.09,3.2,2.9,6.96,70.44,0.21
2019,8,4,100.91,3.96,4.95,3.19,1.77,4.84,6.15,3.84,2.32,6.71,67.69,0.17
2019,8,5,100.59,5.16,5.65,4.91,0.73,6.54,7.48,5.72,1.76,7.75,67.62,0.01
2019,8,6,100.48,2.62,5.05,1.36,3.7,3.2,6.08,1.54,4.54,9.58,82.12,3.68
2019,8,7,100.38,2.22,2.74,1.41,1.34,2.7,3.44,1.76,1.68,9.83,83.62,2.64
2019,8,8,100.33,1.37,2.57,0.36,2.21,1.6,3.09,0.51,2.58,9.64,78.25,0.49
2019,8,9,100.53,2.05,2.6,1.52,1.09,2.62,3.21,1.81,1.4,10.13,84.06,1.53
2019,8,10,101.16,1.62,2.98,0.91,2.06,2.27,4.63,0.98,3.65,10.01,76.56,0.03
2019,8,11,100.85,4.6,6.7,2.94,3.77,6.02,8.38,4.48,3.89,10.86,85.56,2.89
2019,8,12,100.94,5.54,6.84,4.83,2.02,7.18,9.14,5.95,3.2,10.62,83.06,1.59
2019,8,13,100.65,4.73,5.47,4.13,1.34,6.08,6.66,5.59,1.08,10.38,83.88,0.28
2019,8,14,100.61,6.53,7.61,5.12,2.49,7.94,9.32,6.3,3.02,9.34,79.88,2.92
2019,8,15,100.75,6.05,6.46,4.93,1.53,7.41,8.07,6.23,1.84,8.79,76.06,1.42
2019,8,16,101.32,3.94,4.82,1.84,2.98,5.3,6.6,3.17,3.44,9.16,76.94,0.09
2019,8,17,101.31,4.16,5.42,2.25,3.17,5.83,7.12,3.78,3.34,10.01,77.75,0.02
2019,8,18,101.02,4.58,6.02,3.14,2.88,6.34,8.45,4.89,3.55,9.7,73.44,0.02
2019,8,19,100.75,6.16,7.16,5.03,2.12,8.09,9.01,6.68,2.33,10.38,82.56,3.62
2019,8,20,101.63,5.25,6.31,4.12,2.2,6.99,8.49,5.7,2.79,10.19,83.75,0.39
2019,8,21,101.97,4.35,5.19,3.03,2.16,5.55,6.54,4.25,2.29,10.19,87.62,1.31
2019,8,22,102.13,5.8,7.12,4.65,2.47,7.29,9.05,5.5,3.55,9.34,80.19,0.7
2019,8,23,101.95,7.11,7.77,5.55,2.23,9.0,10.41,6.81,3.59,10.19,87.44,11.94
2019,8,24,102.07,4.51,6.23,2.88,3.34,6.27,7.91,4.2,3.7,9.4,79.56,0.2
2019,8,25,102.62,2.52,4.84,1.06,3.78,3.53,7.23,1.18,6.05,9.03,79.31,0.02
2019,8,26,102.22,4.09,5.1,3.52,1.58,6.09,7.12,5.13,1.98,10.74,86.12,0.03
2019,8,27,102.44,1.87,3.91,0.32,3.59,2.62,5.48,0.34,5.15,10.31,82.88,0.05
2019,8,28,102.37,3.01,4.77,1.55,3.23,4.39,8.04,2.31,5.72,10.25,77.31,0.02
2019,8,29,101.86,4.06,4.92,3.17,1.76,5.91,7.05,4.96,2.09,10.8,79.75,0.11
2019,8,30,101.55,3.81,5.56,2.52,3.04,5.35,7.04,4.01,3.03,11.54,87.88,1.48
2019,8,31,101.86,3.41,4.27,2.23,2.05,4.58,5.77,3.07,2.7,9.95,80.56,0.02
2019,9,1,101.49,2.98,4.66,2.08,2.59,4.21,6.97,3.07,3.9,10.07,78.5,0.01
2019,9,2,100.99,5.25,7.51,4.09,3.42,6.83,9.0,5.4,3.6,10.62,83.62,4.31
2019,9,3,101.33,4.33,4.95,3.62,1.33,5.25,5.87,4.17,1.7,8.73,76.5,0.05
2019,9,4,101.05,5.47,6.62,4.31,2.31,6.74,7.99,5.52,2.48,9.28,82.12,2.69
2019,9,5,100.76,6.66,8.05,4.29,3.77,8.61,11.05,5.4,5.66,9.77,82.12,1.19
2019,9,6,101.06,6.8,7.99,4.52,3.47,8.27,9.67,5.72,3.96,8.85,80.25,1.52
2019,9,7,102.03,4.55,5.33,3.88,1.45,5.59,6.37,4.98,1.38,8.48,80.31,2.43
2019,9,8,102.34,4.62,6.12,2.55,3.57,5.84,7.93,2.98,4.95,8.91,80.19,0.28
2019,9,9,101.94,3.77,6.26,0.27,5.99,5.3,7.73,0.49,7.24,10.8,89.19,9.93
2019,9,10,101.78,4.3,5.18,3.57,1.61,6.48,8.81,4.7,4.12,10.86,84.06,0.38
2019,9,11,101.39,8.24,10.45,5.05,5.41,10.28,12.75,7.14,5.61,9.95,85.94,4.42
2019,9,12,101.21,9.18,10.55,7.31,3.23,11.48,13.02,9.23,3.8,9.34,83.75,3.43
2019,9,13,100.88,6.61,7.56,4.73,2.83,8.09,9.37,5.76,3.61,8.3,80.88,2.95
2019,9,14,101.34,6.96,7.76,4.55,3.21,8.43,9.36,5.75,3.61,6.53,73.25,0.71
2019,9,15,99.62,8.24,10.65,3.75,6.9,10.12,12.91,4.81,8.1,7.57,81.94,15.2
2019,9,16,99.09,6.27,7.23,4.41,2.83,7.54,8.71,5.38,3.32,7.26,82.94,3.71
2019,9,17,99.61,3.72,4.38,2.63,1.75,4.48,5.2,3.16,2.03,5.98,78.19,0.52
2019,9,18,100.33,5.14,5.82,4.21,1.61,6.15,6.96,5.08,1.88,5.92,77.5,1.36
2019,9,19,101.27,3.8,6.61,1.15,5.46,4.56,7.92,1.34,6.58,5.07,73.31,1.52
2019,9,20,101.49,4.64,5.74,3.55,2.19,5.54,6.89,4.41,2.48,5.25,75.44,0.96
2019,9,21,100.76,4.45,6.55,1.6,4.96,5.38,7.92,1.86,6.06,6.53,85.75,4.48
2019,9,22,101.48,5.59,5.93,4.89,1.04,6.72,7.15,5.96,1.19,5.13,74.5,0.06
2019,9,23,102.09,4.64,5.2,4.1,1.1,5.61,6.2,5.01,1.19,4.82,73.12,0.01
2019,9,24,101.8,2.82,4.12,0.72,3.4,3.45,5.1,0.99,4.11,4.88,71.31,2.17
2019,9,25,101.42,1.97,4.55,0.27,4.27,2.3,5.52,0.26,5.27,5.98,87.25,5.39
2019,9,26,101.45,2.16,2.78,1.52,1.27,2.55,3.36,1.72,1.65,5.86,77.5,0.28
2019,9,27,101.51,2.47,4.02,1.12,2.9,2.96,5.04,1.27,3.77,6.1,79.25,0.12
2019,9,28,101.0,4.98,5.78,3.89,1.89,6.16,7.32,4.89,2.43,6.96,81.0,0.02
2019,9,29,99.63,5.13,6.09,3.66,2.43,6.52,7.9,4.99,2.91,8.12,89.62,2.8
2019,9,30,98.66,3.8,5.5,2.38,3.12,4.95,6.95,3.16,3.8,8.24,89.75,2.44
2019,10,1,98.42,8.09,10.39,4.05,6.34,9.8,12.53,5.2,7.33,6.16,80.94,6.82
2019,10,2,99.37,5.66,8.64,2.78,5.87,6.75,10.57,3.27,7.3,5.68,82.12,2.58
2019,10,3,100.76,7.16,7.73,6.36,1.37,8.38,9.09,7.45,1.64,5.43,90.12,4.02
2019,10,4,100.9,6.1,7.02,5.37,1.66,7.16,8.19,6.31,1.88,4.64,89.88,2.45
2019,10,5,101.55,4.98,5.34,4.68,0.66,5.91,6.52,5.52,1.0,4.27,83.38,0.56
2019,10,6,101.82,3.62,4.96,2.24,2.72,4.26,5.82,2.61,3.21,4.39,80.88,1.69
2019,10,7,101.23,1.94,3.23,0.48,2.76,2.27,3.81,0.48,3.33,4.64,84.75,4.06
2019,10,8,100.38,1.73,3.29,0.47,2.82,1.93,3.7,0.52,3.18,4.64,81.38,2.38
2019,10,9,100.0,1.15,2.08,0.33,1.75,1.3,2.41,0.38,2.05,4.94,83.56,3.45
2019,10,10,99.94,1.43,3.71,0.57,3.14,1.77,4.73,0.68,4.05,6.23,87.19,0.77
2019,10,11,99.76,5.64,6.55,4.24,2.32,7.09,8.47,5.49,2.97,7.14,92.38,5.93
2019,10,12,99.09,6.5,9.43,4.38,5.05,8.15,11.63,5.67,5.96,7.26,90.56,4.08
2019,10,13,100.25,5.91,7.74,2.83,4.91,7.41,9.64,3.53,6.11,6.65,87.19,2.04
2019,10,14,100.8,5.38,8.0,0.67,7.33,6.34,9.43,0.8,8.62,5.62,91.0,10.27
2019,10,15,102.03,4.08,7.27,1.91,5.36,4.84,8.71,2.13,6.58,4.7,83.56,0.76
2019,10,16,101.1,6.88,8.26,5.9,2.37,8.04,9.8,6.86,2.94,5.86,90.69,1.25
2019,10,17,100.69,7.02,8.34,3.89,4.45,8.22,9.87,4.55,5.31,5.98,94.88,12.92
2019,10,18,101.07,2.73,4.29,0.92,3.37,3.83,6.73,1.04,5.7,6.59,94.0,1.36
2019,10,19,100.71,5.73,7.63,2.7,4.94,7.96,10.35,4.87,5.48,7.57,92.5,2.8
2019,10,20,101.17,4.23,6.17,2.52,3.66,5.67,8.45,3.02,5.43,7.39,93.62,14.07
2019,10,21,101.51,4.58,6.72,2.73,3.99,5.54,8.53,3.09,5.44,5.86,88.25,0.4
2019,10,22,101.02,8.23,11.01,4.32,6.69,10.36,14.06,5.4,8.66,6.71,89.69,0.96
2019,10,23,101.02,5.89,8.71,4.67,4.03,7.38,11.01,6.27,4.75,6.96,90.06,0.46
2019,10,24,101.33,6.25,7.04,5.3,1.74,8.02,9.07,7.0,2.07,6.96,87.06,0.17
2019,10,25,100.55,7.87,10.93,5.82,5.12,9.85,14.28,7.07,7.22,7.26,93.0,1.35
2019,10,26,99.96,7.23,10.57,3.62,6.95,8.91,13.47,4.43,9.04,6.04,85.06,7.55
2019,10,27,99.6,5.48,9.48,0.57,8.91,6.38,10.8,0.66,10.14,4.88,89.38,17.03
2019,10,28,100.7,2.82,5.77,0.32,5.45,3.34,6.83,0.33,6.5,4.03,87.56,2.35
2019,10,29,101.42,5.28,5.77,4.52,1.25,6.3,7.1,5.3,1.8,3.6,84.94,0.08
2019,10,30,102.21,4.58,5.98,3.12,2.87,5.47,7.16,3.68,3.48,3.36,80.38,0.33
2019,10,31,101.3,6.0,6.74,4.91,1.83,7.25,8.2,5.8,2.41,4.88,88.75,1.53
2019,11,1,101.15,4.26,6.23,1.16,5.08,5.02,7.44,1.3,6.13,4.03,81.38,0.06
2019,11,2,100.05,6.55,7.86,4.1,3.76,7.85,9.55,4.75,4.8,4.88,91.44,4.92
2019,11,3,99.36,3.01,5.84,0.15,5.7,3.53,6.77,0.25,6.52,4.64,87.62,0.36
2019,11,4,99.98,7.88,9.07,6.08,3.0,9.19,10.54,7.03,3.51,3.91,84.56,0.1
2019,11,5,99.79,9.27,9.83,8.26,1.57,10.84,11.41,9.73,1.69,3.3,77.81,0.0
2019,11,6,100.17,7.88,8.38,7.5,0.88,9.18,9.8,8.75,1.05,3.05,72.94,0.0
2019,11,7,100.69,6.28,7.29,4.06,3.23,7.38,8.64,4.74,3.9,3.78,85.75,0.34
2019,11,8,101.38,3.94,6.39,2.77,3.62,4.73,7.58,3.27,4.32,4.52,91.5,1.66
2019,11,9,101.11,4.99,6.44,3.51,2.93,6.05,7.62,4.4,3.23,5.31,94.75,3.5
2019,11,10,100.47,5.02,6.98,3.07,3.91,6.52,9.08,3.84,5.23,5.8,94.25,3.29
2019,11,11,100.88,4.08,4.99,3.45,1.54,4.7,5.72,3.88,1.84,4.21,92.44,0.5
2019,11,12,101.46,5.83,9.91,2.77,7.14,6.95,11.87,3.27,8.6,4.64,91.0,6.97
2019,11,13,100.71,6.08,8.23,4.27,3.95,7.45,9.82,5.77,4.05,5.68,94.25,12.3
2019,11,14,100.6,6.52,9.54,3.3,6.23,8.75,12.63,5.2,7.42,6.29,94.31,4.61
2019,11,15,102.39,3.38,6.3,1.2,5.09,4.05,7.62,1.27,6.36,4.52,88.12,0.03
2019,11,16,101.99,6.16,7.09,5.29,1.8,7.21,8.27,6.2,2.08,4.58,91.94,0.32
2019,11,17,101.7,6.45,7.02,5.36,1.66,8.07,8.84,6.39,2.45,5.8,94.69,1.2
2019,11,18,102.2,4.73,7.07,1.77,5.3,5.63,8.71,2.06,6.66,5.43,96.0,0.54
2019,11,19,102.08,6.13,6.83,5.67,1.16,7.44,8.31,6.73,1.59,5.37,91.69,0.79
2019,11,20,102.87,4.79,6.15,3.2,2.95,5.67,7.33,3.81,3.51,5.0,93.06,0.64
2019,11,21,103.19,6.61,8.21,4.55,3.66,7.95,9.9,5.42,4.48,4.33,85.56,0.34
2019,11,22,102.96,6.73,7.77,6.08,1.7,7.98,9.36,7.23,2.12,3.3,79.88,0.02
2019,11,23,102.75,5.15,6.07,4.54,1.53,6.12,7.23,5.22,2.02,3.17,78.06,0.47
2019,11,24,102.48,4.04,4.44,3.31,1.12,4.93,5.54,3.73,1.8,3.11,84.81,0.0
2019,11,25,102.01,3.56,4.43,2.86,1.57,4.28,5.14,3.27,1.88,3.3,84.38,0.02
2019,11,26,101.2,4.8,5.72,3.8,1.91,5.73,6.77,4.64,2.12,3.78,89.06,0.64
2019,11,27,100.39,5.16,6.46,4.27,2.19,6.13,7.7,5.23,2.48,4.27,94.06,6.2
2019,11,28,99.38,6.95,8.28,5.8,2.48,8.27,9.87,6.92,2.95,4.7,95.31,8.0
2019,11,29,98.59,7.75,9.3,4.11,5.2,9.22,11.05,4.7,6.34,4.76,94.56,10.36
2019,11,30,99.99,6.13,7.71,5.35,2.36,7.38,9.14,6.48,2.66,3.11,85.94,0.1
2019,12,1,100.48,8.02,10.0,5.81,4.19,9.69,12.2,7.03,5.17,3.42,80.06,0.41
2019,12,2,100.32,5.93,6.2,5.64,0.56,7.14,7.48,6.73,0.74,3.48,85.62,0.28
2019,12,3,100.71,6.49,8.88,5.73,3.15,7.81,10.73,6.81,3.91,3.54,85.44,0.08
2019,12,4,100.16,7.36,8.9,5.98,2.92,8.98,10.68,7.42,3.26,5.0,94.38,1.15
2019,12,5,99.79,10.53,12.01,7.7,4.3,13.38,15.62,9.4,6.22,5.25,90.19,0.66
2019,12,6,98.75,8.36,11.31,5.66,5.65,10.58,14.45,7.58,6.87,5.43,93.88,6.06
2019,12,7,98.47,7.29,9.89,3.49,6.4,9.12,12.02,5.09,6.93,5.49,95.31,6.6
2019,12,8,98.35,8.7,11.23,7.24,3.98,10.51,13.9,8.84,5.05,4.46,88.12,6.44
2019,12,9,98.11,10.52,11.93,8.27,3.66,13.3,15.17,10.23,4.95,5.43,89.88,3.06
2019,12,10,100.43,4.59,7.18,0.62,6.56,5.43,8.81,0.65,8.16,3.42,86.12,5.23
2019,12,11,101.16,9.09,11.51,3.36,8.15,10.84,14.02,4.03,9.98,3.6,85.31,2.44
